Date,Headline,Summary,Sentiment Score,Stock Name,Close,MA_7,MA_14,MA_30,Volatility_7,Sentiment_MA_7
2025-01-06,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,149.42999267578125,145.17857142857142,143.9442858014788,140.00133107503254,1.8747005564491088,0.22594285714285714
2025-01-06,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,149.42999267578125,145.88714163643974,144.7385711669922,140.50599772135416,2.4202280114176107,0.3490857142857143
2025-01-06,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,149.42999267578125,146.59571184430803,145.53285653250558,141.0106643676758,2.6512269523185674,0.49461428571428573
2025-01-06,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,149.42999267578125,147.30428205217635,145.88714163643974,141.51533101399738,2.6512269523185816,0.6083857142857143
2025-01-06,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,149.42999267578125,148.01285226004464,146.2414267403739,142.019997660319,2.4202280114176515,0.5760571428571428
2025-01-06,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,149.42999267578125,148.72142246791296,146.59571184430803,142.52466430664063,1.8747005564491848,0.42442857142857143
2025-01-06,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,149.42999267578125,149.42999267578125,146.9499969482422,143.02933095296223,1.1153662656395174e-06,0.3153142857142857
2025-01-06,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,149.42999267578125,149.42999267578125,147.30428205217635,143.53399759928385,1.1153662656395174e-06,0.24007142857142857
2025-01-06,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,149.42999267578125,149.42999267578125,147.65856715611048,143.9046641031901,1.1153662656395174e-06,0.17815714285714288
2025-01-06,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,149.42999267578125,149.42999267578125,148.01285226004464,144.27533060709635,1.1153662656395174e-06,0.19764285714285718
2025-01-06,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,149.42999267578125,149.42999267578125,148.3671373639788,144.6459971110026,1.1153662656395174e-06,0.1507
2025-01-07,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,140.13999938964844,148.10285077776228,148.05785151890345,144.70699717203777,3.511287416652603,0.22594285714285714
2025-01-07,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,140.13999938964844,146.7757088797433,147.74856567382812,144.76799723307292,4.533052562814303,0.3490857142857143
2025-01-07,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,140.13999938964844,145.44856698172433,147.4392798287528,144.82899729410806,4.965710286019959,0.49461428571428573
2025-01-07,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,140.13999938964844,144.12142508370536,146.7757088797433,144.88999735514324,4.9657102860199425,0.6083857142857143
2025-01-07,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,140.13999938964844,142.7942831856864,146.1121379307338,144.95099741617838,4.53305256281425,0.5760571428571428
2025-01-07,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,140.13999938964844,141.4671412876674,145.44856698172433,145.01199747721355,3.5112874166524946,0.42442857142857143
2025-01-07,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,140.13999938964844,140.13999938964844,144.78499603271484,145.0729975382487,4.4337736774328207e-07,0.3153142857142857
2025-01-07,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,140.13999938964844,140.13999938964844,144.12142508370536,145.13399759928384,4.4337736774328207e-07,0.24007142857142857
2025-01-07,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,140.13999938964844,140.13999938964844,143.45785413469588,144.98966420491536,4.4337736774328207e-07,0.17815714285714288
2025-01-07,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,140.13999938964844,140.13999938964844,142.7942831856864,144.84533081054687,4.4337736774328207e-07,0.19764285714285718
2025-01-07,"After DeepSeek, Nvidia and the AI boom hyper scalers that hoard its chips face new questions","DeepSeek shook the market, but companies like Nvidia are still developing AI platforms that foundation models can use to operate.",0.4678,NVDA,140.13999938964844,140.13999938964844,142.13071223667689,144.70099741617838,4.4337736774328207e-07,0.1507
2025-01-08,Salesforce’s growth hits a bad milestone. Can its AI agents provide a boost?,The cloud software pioneer delivered an annual revenue growth rate in the single digits for the first time.,0.5267,NVDA,140.11000061035156,140.1357138497489,141.46499851771765,144.5556640625,0.011338472816511756,0.22594285714285714
2025-01-08,"Nvidia’s stock is in a funk. Earnings didn’t help, but here’s what could.",Can Nvidia’s GTC conference give the stock a boost? One analyst thinks a bigger catalyst might be simply psychological.,0.6597,NVDA,140.11000061035156,140.13142830984933,140.79928479875838,144.41033070882162,0.014637905458779731,0.3490857142857143
2025-01-08,Nvidia is biggest chip player. But it also leads by this metric — which may surprise you.,These 15 companies are expected to show the highest compound annual growth rates for revenue from calendar year 2024 through calendar year 2026.,0.7227,NVDA,140.11000061035156,140.12714276994978,140.1335710797991,144.26499735514324,0.01603502202757376,0.49461428571428573
2025-01-08,"Rolls-Royce has been outperformed by Palantir, Nvidia but few others — and the gains continue","Rolls-Royce, the engine maker that’s been one of the hottest stocks in Europe over the last two years, extended its winning ways on Thursday after beating analyst expectations and setting medium term guidance that points to continued growth.",0.7964,NVDA,140.11000061035156,140.12285723005022,140.13142830984933,144.11966400146486,0.016035022027565533,0.6083857142857143
2025-01-08,"If you invested $1,000 in Nvidia 10 years ago, here’s how much money you’d have now","If you had invested $1,000 in Nvidia when the company first went public in 1999, you'd have more than $5 million today.",0.0,NVDA,140.11000061035156,140.11857169015067,140.12928553989954,143.97433064778645,0.014637905458746908,0.5760571428571428
2025-01-08,"Elliott’s Paul Singer gives rare interview. Here’s what he said about markets, crypto and AI.","“The state of stock markets today are just about as risky as I have ever seen,’ says billionaire investor Paul Singer, in a rare interview",-0.2023,NVDA,140.11000061035156,140.1142861502511,140.12714276994978,143.82899729410806,0.011338472816428054,0.42442857142857143
2025-01-08,Can Nvidia earnings rally the stock market and stop the bleeding in tech?,Highflying “Magnificent Seven” tech stock are in correction territory. Investors are watching Nvidia’s results to assess tech exposure.,-0.296,NVDA,140.11000061035156,140.11000061035156,140.125,143.68366394042968,4.3989540809645316e-07,0.3153142857142857
2025-01-08,"As many as 41% of employers plan to use AI to replace roles—but it’s not a 'jobs apocalypse,' experts say",A recent survey says that as many as 41% of employers are considering downsizing due to AI. What is the outlook for employees?,0.0,NVDA,140.11000061035156,140.11000061035156,140.12285723005022,143.5383305867513,4.3989540809645316e-07,0.24007142857142857
2025-01-08,AI’s power demands spark new joint GE Vernova–NRG electricity plant project,NRG flags need for new partnerships to fuel power development.,0.2263,NVDA,140.11000061035156,140.11000061035156,140.12071446010046,143.2276641845703,4.3989540809645316e-07,0.17815714285714288
2025-01-08,Value investor Bill Nygren explains why Nvidia isn’t the best AI stock to own now,Look at companies that use AI effectively — not AI hardware manufacturers — Oakmark Fund manager says.,0.8591,NVDA,140.11000061035156,140.11000061035156,140.11857169015067,142.91699778238933,4.3989540809645316e-07,0.19764285714285718
